series,x,y,pixel_x,pixel_y
color_1,1.875616839,30.03340818,668.000,120.000
color_1,1.876929419,30.22181693,669.000,118.500
color_1,1.878242,30.28461984,670.000,118.000
color_1,1.879554581,30.15901401,671.000,119.000
color_1,1.880867161,30.28461984,672.000,118.000
color_1,1.882179742,30.91264898,673.000,113.000
color_1,1.883492323,30.84984607,674.000,113.500
color_1,1.884804903,30.22181693,675.000,118.500
color_1,1.886117484,30.22181693,676.000,118.500
color_1,1.887430065,31.22666355,677.000,110.500
color_1,1.888742645,32.29431309,678.000,102.000
color_1,1.890055226,32.29431309,679.000,102.000
color_1,1.891367807,32.41991892,680.000,101.000
color_1,1.892680388,32.98514514,681.000,96.500
color_1,1.893992968,32.92234223,682.000,97.000
color_1,1.895305549,32.357116,683.000,101.500
color_1,1.89661813,31.16386064,684.000,111.000
color_1,1.89793071,32.357116,685.000,101.500
color_1,1.899243291,34.36680925,686.000,85.500
color_1,1.900555872,34.42961217,687.000,85.000
color_1,1.901868452,34.42961217,688.000,85.000
color_1,1.903181033,34.555218,689.000,84.000
color_1,1.904493614,35.18324714,690.000,79.000
color_1,1.905806194,35.12044422,691.000,79.500
color_1,1.907118775,35.05764131,692.000,80.000
color_1,1.908431356,34.42961217,693.000,85.000
color_1,1.909743936,34.36680925,694.000,85.500
color_1,1.911056517,34.555218,695.000,84.000
color_1,1.912369098,36.50210833,696.000,68.500
color_1,1.913681678,36.56491125,697.000,68.000
color_1,1.914994259,37.2557433,698.000,62.500
color_1,1.91630684,37.19294039,699.000,63.000
color_1,1.917619421,37.06733456,700.000,64.000
color_1,1.918932001,36.56491125,701.000,68.000
color_1,1.920244582,36.50210833,702.000,68.500
color_1,1.921557163,36.62771416,703.000,67.500
color_1,1.922869743,38.5746045,704.000,52.000
color_1,1.924182324,38.63740741,705.000,51.500
color_1,1.925494905,38.70021033,706.000,51.000
color_1,1.926807485,38.70021033,707.000,51.000
color_1,1.928120066,39.26543655,708.000,46.500
color_1,1.929432647,39.26543655,709.000,46.500
color_1,1.930745227,38.95142198,710.000,49.000
color_1,1.932057808,37.44415204,711.000,61.000
color_1,1.933370389,38.44899867,712.000,53.000
color_1,1.934682969,40.52149483,713.000,36.500
color_1,1.93599555,40.52149483,714.000,36.500
color_1,1.937308131,40.64710066,715.000,35.500
color_1,1.938620711,40.8355094,716.000,34.000
color_1,1.939933292,40.70990358,717.000,35.000
color_1,1.941245873,38.32339284,718.000,54.000
color_1,1.942558453,38.07218118,719.000,56.000
color_1,1.943871034,38.19778701,720.000,55.000
color_1,1.945183615,43.15921722,721.000,15.500
color_1,1.946496196,41.96596186,722.000,25.000
color_1,1.947808776,43.09641431,723.000,16.000
color_1,1.949121357,41.90315894,724.000,25.500
color_1,1.950433938,43.15921722,725.000,15.500
color_1,1.951746518,40.52149483,726.000,36.500
color_1,1.953059099,40.39588901,727.000,37.500
color_1,1.95437168,40.01907152,728.000,40.500
color_1,1.95568426,39.89346569,729.000,41.500
color_1,1.956996841,43.15921722,730.000,15.500
color_1,1.958309422,43.41042888,731.000,13.500
color_1,1.959622002,43.41042888,732.000,13.500
color_1,1.960934583,43.41042888,733.000,13.500
color_1,1.962247164,43.41042888,734.000,13.500
color_1,1.963559744,43.41042888,735.000,13.500
color_1,1.964872325,43.41042888,736.000,13.500
color_1,1.966184906,43.41042888,737.000,13.500
color_1,1.967497486,43.41042888,738.000,13.500
color_1,1.968810067,43.41042888,739.000,13.500
color_1,1.970122648,43.41042888,740.000,13.500
color_1,1.971435229,43.41042888,741.000,13.500
color_1,1.972747809,43.41042888,742.000,13.500
color_1,1.97406039,43.41042888,743.000,13.500
color_1,1.975372971,43.41042888,744.000,13.500
color_1,1.976685551,43.41042888,745.000,13.500
color_1,1.977998132,43.41042888,746.000,13.500
color_1,1.979310713,43.41042888,747.000,13.500
color_1,1.980623293,43.41042888,748.000,13.500
color_1,1.981935874,43.41042888,749.000,13.500
color_1,1.983248455,43.41042888,750.000,13.500
color_1,1.984561035,43.41042888,751.000,13.500
color_1,1.985873616,43.41042888,752.000,13.500
color_1,1.987186197,43.41042888,753.000,13.500
color_1,1.988498777,43.41042888,754.000,13.500
color_1,1.989811358,43.41042888,755.000,13.500
color_1,1.991123939,43.41042888,756.000,13.500
color_1,1.992436519,43.41042888,757.000,13.500
color_1,1.9937491,43.41042888,758.000,13.500
color_1,1.995061681,43.41042888,759.000,13.500
color_1,1.996374261,15.27472338,760.000,237.500
color_1,1.997686842,15.27472338,761.000,237.500
color_1,1.998999423,15.21192046,762.000,238.000
color_1,2.000312004,15.21192046,763.000,238.000
