series,x,y,pixel_x,pixel_y
color_1,1.830152669,17.27375658,689.000,137.000
color_1,1.831625469,17.24657227,690.000,137.500
color_1,1.833098269,18.30676045,691.000,118.000
color_1,1.834571069,18.30676045,692.000,118.000
color_1,1.836043869,18.22520751,693.000,119.500
color_1,1.837516669,18.1980232,694.000,120.000
color_1,1.838989469,19.39413294,695.000,98.000
color_1,1.840462269,19.42131725,696.000,97.500
color_1,1.841935069,18.17083889,697.000,120.500
color_1,1.843407869,18.14365457,698.000,121.000
color_1,1.844880669,19.25821138,699.000,100.500
color_1,1.846353469,19.25821138,700.000,100.500
color_1,1.847826269,19.20384275,701.000,101.500
color_1,1.849299069,19.20384275,702.000,101.500
color_1,1.850771869,19.12228982,703.000,103.000
color_1,1.852244669,20.31839956,704.000,81.000
color_1,1.853717469,20.31839956,705.000,81.000
color_1,1.855190269,19.17665844,706.000,102.000
color_1,1.856663069,19.04073688,707.000,104.500
color_1,1.858135869,19.63879175,708.000,93.500
color_1,1.859608669,20.15529368,709.000,84.000
color_1,1.861081469,20.12810937,710.000,84.500
color_1,1.862554269,20.07374075,711.000,85.500
color_1,1.864027069,21.10674461,712.000,66.500
color_1,1.865499869,21.2970348,713.000,63.000
color_1,1.866972669,21.18829755,714.000,65.000
color_1,1.868445469,19.9650035,715.000,87.500
color_1,1.869918269,19.9650035,716.000,87.500
color_1,1.871391069,21.10674461,717.000,66.500
color_1,1.872863869,21.05237599,718.000,67.500
color_1,1.874336669,21.02519168,719.000,68.000
color_1,1.875809469,20.99800736,720.000,68.500
color_1,1.877282269,20.97082305,721.000,69.000
color_1,1.878755069,22.13974848,722.000,47.500
color_1,1.880227869,22.13974848,723.000,47.500
color_1,1.881700669,20.94363874,724.000,69.500
color_1,1.883173469,20.91645443,725.000,70.000
color_1,1.884646269,21.02519168,726.000,68.000
color_1,1.886119069,21.97664261,727.000,50.500
color_1,1.887591869,21.94945829,728.000,51.000
color_1,1.889064669,21.54169361,729.000,58.500
color_1,1.890537469,21.86790536,730.000,52.500
color_1,1.892010269,21.78635242,731.000,54.000
color_1,1.893483069,21.62324655,732.000,57.000
color_1,1.894955869,21.65043086,733.000,56.500
color_1,1.896428669,21.70479948,734.000,55.500
color_1,1.897901469,22.92809354,735.000,33.000
color_1,1.899374269,22.43877591,736.000,42.000
color_1,1.900847069,22.43877591,737.000,42.000
color_1,1.902319869,22.05819554,738.000,49.000
color_1,1.903792669,22.11256417,739.000,48.000
color_1,1.905265469,22.43877591,740.000,42.000
color_1,1.906738269,22.43877591,741.000,42.000
color_1,1.908211069,22.43877591,742.000,42.000
color_1,1.909683869,22.43877591,743.000,42.000
color_1,1.911156669,22.43877591,744.000,42.000
color_1,1.912629469,11.565051,745.000,242.000
color_1,1.914102269,11.565051,746.000,242.000
color_1,1.915575069,11.565051,747.000,242.000
color_1,1.917047869,11.565051,748.000,242.000
color_1,1.918520669,11.565051,749.000,242.000
color_1,1.919993469,11.565051,750.000,242.000
color_1,1.921466269,11.565051,751.000,242.000
color_1,1.922939069,11.565051,752.000,242.000
color_1,1.924411869,11.565051,753.000,242.000
color_1,1.925884669,11.565051,754.000,242.000
color_1,1.927357469,11.565051,755.000,242.000
color_1,1.928830269,11.565051,756.000,242.000
color_1,1.930303069,11.565051,757.000,242.000
color_1,1.931775869,11.565051,758.000,242.000
color_1,1.933248669,11.565051,759.000,242.000
color_1,1.934721469,11.565051,760.000,242.000
color_1,1.936194269,11.565051,761.000,242.000
color_1,1.937667069,11.565051,762.000,242.000
color_1,1.93913987,11.565051,763.000,242.000
color_1,1.94061267,11.565051,764.000,242.000
color_1,1.94208547,11.565051,765.000,242.000
color_1,1.94355827,11.565051,766.000,242.000
color_1,1.94503107,11.565051,767.000,242.000
color_1,1.94650387,11.565051,768.000,242.000
color_1,1.94797667,11.565051,769.000,242.000
color_1,1.94944947,11.565051,770.000,242.000
color_1,1.95092227,11.565051,771.000,242.000
color_1,1.95239507,11.565051,772.000,242.000
color_1,1.95386787,11.565051,773.000,242.000
color_1,1.95534067,-0.4775993349,774.000,463.500
color_1,1.95681347,11.565051,775.000,242.000
color_1,1.95828627,11.565051,776.000,242.000
color_1,1.95975907,11.51068238,777.000,243.000
color_1,1.96123187,11.51068238,778.000,243.000
color_1,1.96270467,-0.586336584,779.000,465.500
